date,time,depth (m),sea_water_speed (cm s-1),direction_of_sea_water_velocity (degrees_true),upward_sea_water_velocity (cm s-1),eastward_sea_water_velocity (cm s-1),northward_sea_water_velocity (cm s-1),mass_concentration_of_chlorophyll_in_sea_water (ug L-1),mole_concentration_of_dissolved_molecular_oxygen_in_sea_water (ug L-1),sea_surface_height_above_sea_level (m),sea_water_practical_salinity (PSU),sea_water_temperature (Celsius),sea_water_turbidity (NTU) 
2015-11-22,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.859,-999.0,-999.0,-999.0 
2015-11-22,11:00:00,1.859,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.88,18.43,-999.0 
2015-11-22,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.769,-999.0,-999.0,-999.0 
2015-11-22,12:00:00,1.769,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.15,18.17,-999.0 
2015-11-22,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.757,-999.0,-999.0,-999.0 
2015-11-22,13:00:00,1.757,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.37,17.98,-999.0 
2015-11-22,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.743,-999.0,-999.0,-999.0 
2015-11-22,14:00:00,1.743,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.34,17.79,-999.0 
2015-11-22,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.845,-999.0,-999.0,-999.0 
2015-11-22,15:00:00,1.845,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.51,17.64,-999.0 
2015-11-22,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.899,-999.0,-999.0,-999.0 
2015-11-22,16:00:00,1.899,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.43,17.62,-999.0 
2015-11-22,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.895,-999.0,-999.0,-999.0 
2015-11-22,17:00:00,1.895,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.32,17.58,-999.0 
2015-11-22,18:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.87,-999.0,-999.0,-999.0 
2015-11-22,18:00:00,1.87,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.12,17.66,-999.0 
2015-11-22,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.876,-999.0,-999.0,-999.0 
2015-11-22,19:00:00,1.876,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.12,17.69,-999.0 
2015-11-22,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.905,-999.0,-999.0,-999.0 
2015-11-22,20:00:00,1.905,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.2,17.67,-999.0 
2015-11-22,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.988,-999.0,-999.0,-999.0 
2015-11-22,21:00:00,1.988,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.07,17.57,-999.0 
2015-11-22,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.017,-999.0,-999.0,-999.0 
2015-11-22,22:00:00,2.017,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,17.52,-999.0 
2015-11-22,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.988,-999.0,-999.0,-999.0 
2015-11-22,23:00:00,1.988,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.98,17.38,-999.0 
2015-11-23,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.987,-999.0,-999.0,-999.0 
2015-11-23,00:00:00,1.987,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.99,17.24,-999.0 
2015-11-23,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.027,-999.0,-999.0,-999.0 
2015-11-23,01:00:00,2.027,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.02,17.15,-999.0 
2015-11-23,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.084,-999.0,-999.0,-999.0 
2015-11-23,02:00:00,2.084,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.04,17.02,-999.0 
2015-11-23,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.078,-999.0,-999.0,-999.0 
2015-11-23,03:00:00,2.078,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.04,16.87,-999.0 
2015-11-23,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.037,-999.0,-999.0,-999.0 
2015-11-23,04:00:00,2.037,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.03,16.69,-999.0 
2015-11-23,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.003,-999.0,-999.0,-999.0 
2015-11-23,05:00:00,2.003,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.95,16.52,-999.0 
2015-11-23,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.951,-999.0,-999.0,-999.0 
2015-11-23,06:00:00,1.951,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.9,16.38,-999.0 
2015-11-23,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.881,-999.0,-999.0,-999.0 
2015-11-23,07:00:00,1.881,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.8,16.14,-999.0 
2015-11-23,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.823,-999.0,-999.0,-999.0 
2015-11-23,08:00:00,1.823,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.79,16.01,-999.0 
2015-11-23,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.778,-999.0,-999.0,-999.0 
2015-11-23,09:00:00,1.778,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.81,15.81,-999.0 
2015-11-23,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.729,-999.0,-999.0,-999.0 
2015-11-23,10:00:00,1.729,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.83,15.72,-999.0 
2015-11-23,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.702,-999.0,-999.0,-999.0 
2015-11-23,11:00:00,1.702,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.81,15.52,-999.0 
2015-11-23,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.702,-999.0,-999.0,-999.0 
2015-11-23,12:00:00,1.702,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.82,15.35,-999.0 
2015-11-23,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.691,-999.0,-999.0,-999.0 
2015-11-23,13:00:00,1.691,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.74,15.12,-999.0 
2015-11-23,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.679,-999.0,-999.0,-999.0 
2015-11-23,14:00:00,1.679,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.83,15.09,-999.0 
2015-11-23,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.702,-999.0,-999.0,-999.0 
2015-11-23,15:30:00,1.702,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.92,15.02,-999.0 
2015-11-23,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.744,-999.0,-999.0,-999.0 
2015-11-23,16:30:00,1.744,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.82,15.09,-999.0 
2015-11-23,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.789,-999.0,-999.0,-999.0 
2015-11-23,17:30:00,1.789,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.83,15.23,-999.0 
2015-11-23,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.822,-999.0,-999.0,-999.0 
2015-11-23,18:30:00,1.822,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.8,15.35,-999.0 
2015-11-23,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.853,-999.0,-999.0,-999.0 
2015-11-23,19:30:00,1.853,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.84,15.48,-999.0 
2015-11-23,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.885,-999.0,-999.0,-999.0 
2015-11-23,20:30:00,1.885,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.84,15.55,-999.0 
2015-11-23,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.931,-999.0,-999.0,-999.0 
2015-11-23,21:30:00,1.931,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.99,15.68,-999.0 
2015-11-23,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.958,-999.0,-999.0,-999.0 
2015-11-23,22:30:00,1.958,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.07,15.66,-999.0 
2015-11-23,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.972,-999.0,-999.0,-999.0 
2015-11-23,23:30:00,1.972,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.15,15.47,-999.0 
2015-11-24,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.974,-999.0,-999.0,-999.0 
2015-11-24,00:30:00,1.974,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.04,15.45,-999.0 
2015-11-24,01:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.982,-999.0,-999.0,-999.0 
2015-11-24,01:30:00,1.982,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.19,15.45,-999.0 
2015-11-24,02:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.984,-999.0,-999.0,-999.0 
2015-11-24,02:30:00,1.984,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.12,15.35,-999.0 
2015-11-24,03:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.968,-999.0,-999.0,-999.0 
2015-11-24,03:30:00,1.968,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.05,15.12,-999.0 
2015-11-24,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.932,-999.0,-999.0,-999.0 
2015-11-24,04:30:00,1.932,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.05,15.09,-999.0 
2015-11-24,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.886,-999.0,-999.0,-999.0 
2015-11-24,05:30:00,1.886,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,14.92,-999.0 
2015-11-24,06:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.831,-999.0,-999.0,-999.0 
2015-11-24,06:30:00,1.831,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,14.81,-999.0 
2015-11-24,07:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.769,-999.0,-999.0,-999.0 
2015-11-24,07:30:00,1.769,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,14.66,-999.0 
2015-11-24,08:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.706,-999.0,-999.0,-999.0 
2015-11-24,08:30:00,1.706,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,14.55,-999.0 
2015-11-24,09:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.631,-999.0,-999.0,-999.0 
2015-11-24,09:30:00,1.631,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.06,14.55,-999.0 
2015-11-24,10:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.619,-999.0,-999.0,-999.0 
2015-11-24,10:30:00,1.619,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.11,14.42,-999.0 
2015-11-24,11:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.645,-999.0,-999.0,-999.0 
2015-11-24,11:30:00,1.645,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,14.32,-999.0 
2015-11-24,12:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.642,-999.0,-999.0,-999.0 
2015-11-24,12:30:00,1.642,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.03,13.44,-999.0 
2015-11-24,13:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.632,-999.0,-999.0,-999.0 
2015-11-24,13:30:00,1.632,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.02,13.31,-999.0 
2015-11-24,14:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.667,-999.0,-999.0,-999.0 
2015-11-24,14:30:00,1.667,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.01,14.05,-999.0 
2015-11-24,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.723,-999.0,-999.0,-999.0 
2015-11-24,15:30:00,1.723,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.08,14.18,-999.0 
2015-11-24,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.777,-999.0,-999.0,-999.0 
2015-11-24,16:30:00,1.777,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.09,14.25,-999.0 
2015-11-24,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.847,-999.0,-999.0,-999.0 
2015-11-24,17:30:00,1.847,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.2,14.37,-999.0 
2015-11-24,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.879,-999.0,-999.0,-999.0 
2015-11-24,18:30:00,1.879,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.34,14.47,-999.0 
2015-11-24,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.932,-999.0,-999.0,-999.0 
2015-11-24,19:30:00,1.932,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.36,14.54,-999.0 
2015-11-24,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.983,-999.0,-999.0,-999.0 
2015-11-24,20:30:00,1.983,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.43,14.54,-999.0 
2015-11-24,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.028,-999.0,-999.0,-999.0 
2015-11-24,21:30:00,2.028,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.43,14.52,-999.0 
2015-11-24,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.077,-999.0,-999.0,-999.0 
2015-11-24,22:30:00,2.077,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.32,14.45,-999.0 
2015-11-24,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.099,-999.0,-999.0,-999.0 
2015-11-24,23:30:00,2.099,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.2,14.31,-999.0 
2015-11-25,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.144,-999.0,-999.0,-999.0 
2015-11-25,00:30:00,2.144,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.11,14.23,-999.0 
2015-11-25,01:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.167,-999.0,-999.0,-999.0 
2015-11-25,01:30:00,2.167,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.08,14.2,-999.0 
2015-11-25,02:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.208,-999.0,-999.0,-999.0 
2015-11-25,02:30:00,2.208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.13,14.18,-999.0 
2015-11-25,03:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.216,-999.0,-999.0,-999.0 
2015-11-25,03:30:00,2.216,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.19,14.15,-999.0 
2015-11-25,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.196,-999.0,-999.0,-999.0 
2015-11-25,04:30:00,2.196,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.23,14.09,-999.0 
2015-11-25,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.181,-999.0,-999.0,-999.0 
2015-11-25,05:30:00,2.181,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.33,14.06,-999.0 
2015-11-25,06:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.133,-999.0,-999.0,-999.0 
2015-11-25,06:30:00,2.133,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.33,14.04,-999.0 
2015-11-25,07:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.055,-999.0,-999.0,-999.0 
2015-11-25,07:30:00,2.055,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.42,13.97,-999.0 
2015-11-25,08:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.984,-999.0,-999.0,-999.0 
2015-11-25,08:30:00,1.984,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.38,13.91,-999.0 
2015-11-25,09:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.929,-999.0,-999.0,-999.0 
2015-11-25,09:30:00,1.929,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.34,13.86,-999.0 
2015-11-25,10:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.871,-999.0,-999.0,-999.0 
2015-11-25,10:30:00,1.871,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.36,13.8,-999.0 
2015-11-25,11:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.79,-999.0,-999.0,-999.0 
2015-11-25,11:30:00,1.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.34,13.74,-999.0 
2015-11-25,12:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.765,-999.0,-999.0,-999.0 
2015-11-25,12:30:00,1.765,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.33,13.69,-999.0 
2015-11-25,13:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.761,-999.0,-999.0,-999.0 
2015-11-25,13:30:00,1.761,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.35,13.65,-999.0 
2015-11-25,14:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.787,-999.0,-999.0,-999.0 
2015-11-25,14:30:00,1.787,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.35,13.71,-999.0 
2015-11-25,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.815,-999.0,-999.0,-999.0 
2015-11-25,15:30:00,1.815,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.43,13.84,-999.0 
2015-11-25,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.866,-999.0,-999.0,-999.0 
2015-11-25,16:30:00,1.866,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.51,14.04,-999.0 
2015-11-25,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.813,-999.0,-999.0,-999.0 
2015-11-25,17:30:00,1.813,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.57,14.25,-999.0 
2015-11-25,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.925,-999.0,-999.0,-999.0 
2015-11-25,18:30:00,1.925,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.49,14.41,-999.0 
2015-11-25,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.991,-999.0,-999.0,-999.0 
2015-11-25,19:30:00,1.991,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.64,14.61,-999.0 
2015-11-25,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.058,-999.0,-999.0,-999.0 
2015-11-25,20:30:00,2.058,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.59,14.79,-999.0 
2015-11-25,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.118,-999.0,-999.0,-999.0 
2015-11-25,21:30:00,2.118,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.6,14.89,-999.0 
2015-11-25,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.179,-999.0,-999.0,-999.0 
2015-11-25,22:30:00,2.179,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.56,14.89,-999.0 
2015-11-25,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.247,-999.0,-999.0,-999.0 
2015-11-25,23:30:00,2.247,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.56,14.89,-999.0 
2015-11-26,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.335,-999.0,-999.0,-999.0 
2015-11-26,00:30:00,2.335,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.63,14.82,-999.0 
2015-11-26,01:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.392,-999.0,-999.0,-999.0 
2015-11-26,01:30:00,2.392,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.63,14.81,-999.0 
2015-11-26,02:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.424,-999.0,-999.0,-999.0 
2015-11-26,02:30:00,2.424,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.62,14.82,-999.0 
2015-11-26,03:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.435,-999.0,-999.0,-999.0 
2015-11-26,03:30:00,2.435,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.61,14.82,-999.0 
2015-11-26,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.446,-999.0,-999.0,-999.0 
2015-11-26,04:30:00,2.446,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.61,14.79,-999.0 
2015-11-26,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.428,-999.0,-999.0,-999.0 
2015-11-26,05:30:00,2.428,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.64,14.74,-999.0 
2015-11-26,06:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.374,-999.0,-999.0,-999.0 
2015-11-26,06:30:00,2.374,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.64,14.74,-999.0 
2015-11-26,07:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.321,-999.0,-999.0,-999.0 
2015-11-26,07:30:00,2.321,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.63,14.74,-999.0 
2015-11-26,08:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.241,-999.0,-999.0,-999.0 
2015-11-26,08:30:00,2.241,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.61,14.74,-999.0 
2015-11-26,09:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.133,-999.0,-999.0,-999.0 
2015-11-26,09:30:00,2.133,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.63,14.74,-999.0 
2015-11-26,10:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.067,-999.0,-999.0,-999.0 
2015-11-26,10:30:00,2.067,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.61,14.72,-999.0 
