date,time,air_pressure,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_speed_of_gust,wind_to_direction
2015-11-25,22:35:00,1036.12,24.24,-999,71.17,8.854,10.963,70.565
2015-11-25,23:05:00,1036.43,24.39,-999,69.93,9.499,11.707,76.783
2015-11-25,23:35:00,1036.67,24.48,-999,66.92,10.117,12.557,79.017
2015-11-26,00:05:00,1037.09,24.26,-999,66.02,10.248,12.613,79.733
2015-11-26,00:35:00,1037.28,23.98,-999,68.59,10.054,12.313,75.741
2015-11-26,05:05:00,1038.16,22.19,-999,79.75,10.338,12.417,80.628
2015-11-26,05:35:00,1037.98,22.14,-999,79.18,10.39,13.11,75.876
2015-11-26,06:05:00,1037.85,22.33,-999,77.17,11.374,13.757,77.648
2015-11-26,06:35:00,1037.94,21.97,-999,81.07,10.152,12.397,72.309
2015-11-26,07:05:00,1037.73,21.9,-999,81.49,10.213,12.723,71.67
2015-11-26,07:35:00,1037.57,22.03,-999,80.46,9.721,11.42,72.787
2015-11-26,09:05:00,1037.48,21.76,-999,83.67,9.688,11.477,57.189
2015-11-26,09:35:00,1037.51,21.74,-999,82.42,9.848,12.083,57.627
2015-11-26,10:05:00,1037.56,21.67,-999,81.45,10.16,12.43,58.842
2015-11-26,10:35:00,1037.74,21.7,-999,82.05,9.623,12.15,59.411
2015-11-26,11:05:00,1037.99,21.71,-999,82.46,9.719,12.327,63.577
2015-11-26,11:35:00,1038.1,21.73,-999,82.44,9.995,12.697,62.656
2015-11-26,12:05:00,1038.44,21.79,-999,82.86,10.102,12.033,63.419
2015-11-26,12:35:00,1038.64,21.99,-999,81.89,10.384,12.483,64.429
2015-11-26,13:05:00,1038.83,22.24,-999,82.17,10.131,12.367,63.315
2015-11-26,13:35:00,1038.95,22.2,-999,81.67,10.254,12.47,63.738
2015-11-26,14:05:00,1039.33,22.36,-999,80.61,9.897,12.137,66.639
2015-11-26,14:35:00,1039.49,22.77,-999,80.21,9.591,11.88,67.342
2015-11-26,15:05:00,1039.55,22.86,-999,80.38,9.724,11.963,69.756
2015-11-26,15:35:00,1039.49,23.23,-999,78.27,9.801,12.173,71.386
2015-11-26,16:05:00,1039.33,23.28,-999,78.91,9.319,11.17,69.496
2015-11-26,16:35:00,1039.05,23.83,-999,79.02,7.559,9.817,74.02
2015-11-26,17:05:00,1038.64,24.61,-999,71.89,8.572,10.807,84.229
2015-11-26,17:35:00,1038.39,24.91,-999,70.51,8.079,10.377,93.208
2015-11-26,18:05:00,1037.92,25.09,-999,68.79,7.774,9.56,85.058
2015-11-26,18:35:00,1037.66,24.99,-999,70.75,7.246,9.147,72.885
2015-11-26,19:05:00,1037.37,24.94,-999,72.04,7.158,8.597,70.327
2015-11-26,19:35:00,1036.98,24.72,-999,72.86,9.67,11.713,74.312
2015-11-26,20:05:00,1036.78,25.07,-999,70.71,8.712,10.97,84.822
2015-11-26,20:35:00,1036.75,25.4,-999,66.13,8.302,10.21,84.72
2015-11-26,21:05:00,1036.75,25.57,-999,64.51,8.373,10.48,80.82
2015-11-26,21:35:00,1036.72,25.55,-999,64.63,8.58,10.793,88.978
2015-11-26,22:05:00,1036.99,25.44,-999,65.88,8.243,10.237,87.165
2015-11-26,22:35:00,1037.07,25.43,-999,61.7,9.368,11.543,89.018
2015-11-26,23:05:00,1037.21,25.11,-999,65.85,7.946,9.617,75.963
2015-11-26,23:35:00,1037.41,24.84,-999,67.21,9.23,11.877,70.895
2015-11-27,00:05:00,1037.54,24.52,-999,68.93,9.712,11.817,73.237
2015-11-27,00:35:00,1037.58,23.5,-999,73.75,9.981,12.013,67.449
2015-11-27,01:05:00,1037.71,23.62,-999,73.47,9.78,12.247,71.111
2015-11-27,01:35:00,1037.59,23.48,-999,75.26,9.268,11.047,68.82
2015-11-27,05:05:00,1037.99,22.65,-999,80.88,8.868,10.857,62.555
2015-11-27,05:35:00,1037.85,22.37,-999,82.18,8.671,10.51,59.174
2015-11-27,07:05:00,1037.07,21.87,-999,86.66,9.696,11.4,62.34
2015-11-27,07:35:00,1037.02,22.3,-999,83.3,9.209,11.043,63.716
2015-11-27,08:05:00,1036.91,22.27,-999,83.11,9.082,10.843,64.823
2015-11-27,08:35:00,1037.05,22.25,-999,84.01,9.829,14.087,78.458
2015-11-27,09:05:00,1036.67,22.07,-999,83.89,8.305,10.487,74.263
2015-11-27,09:35:00,1036.58,22.07,-999,83.42,8.416,9.767,68.982
2015-11-27,10:05:00,1036.31,22.14,-999,83.32,8.827,10.44,72.618
2015-11-27,10:35:00,1036.49,22.12,-999,83.5,8.965,10.4,67.33
2015-11-27,12:05:00,1036.73,21.89,-999,84.27,9.828,11.95,65.46
2015-11-27,12:35:00,1037.05,22.15,-999,83.42,9.886,11.69,65.977
2015-11-27,13:05:00,1037.19,22.44,-999,80.95,9.758,12.093,70.476
2015-11-27,13:35:00,1037.37,22.7,-999,79.54,9.895,12.39,75.679
2015-11-27,14:05:00,1037.37,22.86,-999,78.66,9.72,11.87,75.771
2015-11-27,14:35:00,1037.37,22.81,-999,78.07,9.651,11.797,74.838
2015-11-27,15:05:00,1037.36,22.84,-999,77.83,8.909,11.153,71.215
2015-11-27,15:35:00,1037.25,22.86,-999,77.64,8.067,10.04,67.405
2015-11-27,16:05:00,1036.95,23.14,-999,76.7,7.696,9.327,63.528
2015-11-27,16:35:00,1036.63,23.52,-999,75.04,6.729,8.303,64.199
2015-11-27,18:05:00,1035.66,23.74,-999,78.44,5.98,6.967,24.168
2015-11-27,18:35:00,1035.28,23.8,-999,79.65,5.32,6.327,27.612
2015-11-27,20:05:00,1034.39,24.53,-999,72.96,5.64,6.773,34.849
2015-11-27,20:35:00,1034.09,24.69,-999,75.45,4.668,5.643,31.782
2015-11-27,21:05:00,1033.88,24.67,-999,74.77,4.888,6.27,33.993
2015-11-27,21:35:00,1033.87,24.86,-999,74.77,5.213,7.477,46.295
2015-11-27,23:05:00,1034.32,24.82,-999,71.23,6.916,8.093,68.242
2015-11-27,23:35:00,1034.64,24.77,-999,71.72,6.879,8.563,63.6
2015-11-28,05:05:00,1035.07,22.75,-999,75.88,8.618,10.28,64.955
2015-11-28,05:35:00,1034.78,22.75,-999,76.59,8.769,10.54,64.132
2015-11-28,06:05:00,1034.39,22.5,-999,78.93,8.313,9.867,62.332
2015-11-28,06:35:00,1034.27,22.05,-999,82.25,8.224,9.48,62.828
2015-11-28,08:05:00,1034.24,22.14,-999,82.61,7.531,9.137,57.306
2015-11-28,08:35:00,1034.01,21.98,-999,83.62,7.733,9.07,58.604
2015-11-28,10:05:00,1034.14,21.68,-999,84.96,8.324,10.003,56.066
2015-11-28,10:35:00,1034.06,21.56,-999,85.47,7.949,9.397,59.641
2015-11-28,11:05:00,1034.24,21.39,-999,87.06,7.588,9.023,60.199
2015-11-28,11:35:00,1034.45,21.47,-999,86.24,7.403,8.677,59.494
2015-11-28,12:05:00,1034.52,21.4,-999,86.28,7.646,9.11,57.549
2015-11-28,12:35:00,1034.64,21.49,-999,85.45,7.556,8.723,63.646
2015-11-28,13:05:00,1034.82,21.91,-999,83.89,7.597,9.143,57.476
2015-11-28,13:35:00,1034.8,21.85,-999,83.75,7.458,8.84,62.233
2015-11-28,14:05:00,1034.9,21.92,-999,81.8,7.533,8.993,63.87
2015-11-28,14:35:00,1035.03,21.82,-999,82.75,6.991,8.617,60.924
2015-11-28,15:05:00,1035.19,21.98,-999,81.24,6.635,8.473,59.64
2015-11-28,15:35:00,1035.03,21.94,-999,80.52,6.376,7.617,56.599
2015-11-28,16:05:00,1034.84,22.06,-999,80.02,6.11,7.633,49.114
2015-11-28,16:35:00,1034.82,22.35,-999,77.37,6.63,7.96,45.461
2015-11-28,17:05:00,1034.57,22.07,-999,83.73,6.401,7.633,28.913
2015-11-28,17:35:00,1034.22,22.11,-999,84.15,6.268,7.33,21.917
2015-11-28,19:05:00,1033.08,22.98,-999,77.65,6.659,7.997,23.532
2015-11-28,19:35:00,1032.83,23.25,-999,74.93,6.712,7.853,23.233
2015-11-28,21:05:00,1032.51,24.13,-999,70.31,6.203,7.663,23.782
2015-11-28,21:35:00,1032.47,23.53,-999,76.41,6.177,7.247,19.445
2015-11-28,23:05:00,1032.57,23.05,-999,82.75,7.769,9.053,4.243
2015-11-28,23:35:00,1032.76,23.02,-999,82.49,7.368,8.813,4.38
2015-11-29,05:05:00,1033.93,22.41,-999,73.69,7.558,9.597,71.644
2015-11-29,05:35:00,1033.73,22.09,-999,76.7,7.833,9.313,63.197
2015-11-29,06:05:00,1033.73,21.95,-999,78.42,7.677,9.357,60.378
2015-11-29,06:35:00,1033.56,21.92,-999,78.83,7.892,9.44,62.55
2015-11-29,08:05:00,1033.28,21.6,-999,81.42,6.748,8.483,48.221
2015-11-29,08:35:00,1033.18,21.56,-999,83.24,6.635,7.81,49.028
2015-11-29,09:05:00,1033.32,21.38,-999,83.74,7.347,8.84,50.962
2015-11-29,09:35:00,1033.12,21.16,-999,85.21,7.696,9.41,51.211
2015-11-29,10:05:00,1033.05,21.1,-999,84.85,7.508,8.713,56.482
2015-11-29,10:35:00,1033.05,21.04,-999,85.19,7.541,9.217,57.549
2015-11-29,11:05:00,1033.16,21.13,-999,85.45,7.83,9.183,54.927
2015-11-29,11:35:00,1033.44,21.1,-999,85.12,7.884,9.54,57.873
2015-11-29,12:05:00,1033.67,20.96,-999,85.98,8.099,9.44,50.883
2015-11-29,12:35:00,1033.82,21.14,-999,85.91,8.533,10.313,51.071
2015-11-29,13:05:00,1033.82,21.34,-999,83.9,9.034,10.827,59.281
2015-11-29,13:35:00,1033.98,21.51,-999,83.19,8.397,10.347,58.169
2015-11-29,14:05:00,1033.89,21.62,-999,82.93,7.379,8.61,61.55
2015-11-29,14:35:00,1033.92,21.87,-999,80.58,6.483,8.05,64.875
2015-11-29,15:05:00,1034.05,21.93,-999,79.62,6.529,7.857,64.532
2015-11-29,15:35:00,1033.91,21.94,-999,79.2,6.194,7.82,58.137
2015-11-29,16:05:00,1033.63,21.93,-999,80.06,5.463,6.423,58.169
2015-11-29,16:35:00,1033.39,22.22,-999,77.52,5.368,6.553,61.418
2015-11-29,17:05:00,1033.04,22.55,-999,77.7,4.714,6.033,51.918
2015-11-29,17:35:00,1032.53,22.8,-999,76.16,5.215,6.21,52.828
2015-11-29,18:05:00,1032.23,23,-999,77.78,4.609,5.59,35.342
2015-11-29,18:35:00,1031.88,22.6,-999,80.52,5.035,5.89,25.606
2015-11-29,20:05:00,1031,23.46,-999,76.12,5.974,7.153,20.401
2015-11-29,20:35:00,1030.89,23.66,-999,74.9,5.782,7.06,16.273
2015-11-29,22:05:00,1030.92,23.47,-999,79.52,5.903,6.92,10.576
2015-11-29,22:35:00,1030.93,23.37,-999,80.97,5.854,7.373,6.803
2015-11-29,23:05:00,1030.93,23.32,-999,81.61,6.757,8.273,7.011
2015-11-29,23:35:00,1031.16,23.3,-999,82.92,6.737,8.12,6.008
2015-11-30,00:05:00,1031.32,23.25,-999,84,5.785,7.103,12.271
2015-11-30,00:35:00,1031.51,23.29,-999,84.24,5.87,7.407,9.499
2015-11-30,01:05:00,1031.56,23.27,-999,85.1,5.806,7.253,14.076
2015-11-30,01:35:00,1031.62,23.63,-999,81.12,5.657,6.973,48.833
2015-11-30,02:05:00,1031.87,23.63,-999,80.11,6.156,8.703,67.002
2015-11-30,02:35:00,1031.97,23.28,-999,80.48,6.79,8.207,68.553
2015-11-30,03:05:00,1031.8,22.96,-999,82.12,7.422,8.743,73.114
2015-11-30,03:35:00,1031.7,22.73,-999,83.67,6.736,8.02,75.78
2015-11-30,05:05:00,1031.33,22.61,-999,80.06,6.834,8.52,84.961
2015-11-30,05:35:00,1031.3,22.32,-999,82.17,6.072,7.06,77.596
2015-11-30,06:05:00,1031.03,22.15,-999,83.04,5.867,7.047,77.337
2015-11-30,06:35:00,1031.03,22.08,-999,82.79,5.901,7.157,73.535
2015-11-30,08:05:00,1030.75,21.48,-999,88.9,6.195,7.213,51.973
2015-11-30,08:35:00,1030.76,21.31,-999,88.71,6.589,7.873,54.493
2015-11-30,11:05:00,1031.33,21.27,-999,88.31,6.121,7.357,52.963
2015-11-30,11:35:00,1031.59,21.46,-999,87.29,6.374,7.533,54.573
2015-11-30,13:05:00,1032.14,21.96,-999,82.49,7.373,8.843,63.536
2015-11-30,13:35:00,1031.93,22.25,-999,80.76,7.593,9.483,80.181
2015-11-30,14:05:00,1031.98,22.45,-999,80.32,7.43,9.163,90.896
2015-11-30,14:35:00,1032.45,22.57,-999,79.98,6.712,8.093,90.887
2015-11-30,15:05:00,1032.47,22.7,-999,80.22,6.189,7.29,93.193
2015-11-30,15:35:00,1032.49,22.82,-999,79.96,5.963,6.887,92.606
2015-11-30,16:05:00,1032.49,22.83,-999,80.7,4.906,6.387,81.697
2015-11-30,16:35:00,1032.1,22.92,-999,78.75,4.536,5.403,78.532
2015-11-30,17:05:00,1031.78,23.03,-999,79.26,3.619,4.357,75.269
2015-11-30,17:35:00,1031.24,23.13,-999,79.21,3.262,3.867,57.62
2015-11-30,18:05:00,1030.78,23.21,-999,79.22,3.213,3.77,44.827
2015-11-30,18:35:00,1030.42,23.3,-999,79.77,3.245,3.89,33.801
2015-11-30,19:05:00,1030.21,22.83,-999,85.33,3.99,4.583,17.231
2015-11-30,19:35:00,1029.82,22.92,-999,85.26,3.457,4.147,17.065
2015-11-30,20:05:00,1029.82,23.29,-999,84.92,4.187,5.093,7.024
2015-11-30,20:35:00,1029.79,23.4,-999,84.12,5.623,6.49,4.101
2015-11-30,21:05:00,1029.82,23.77,-999,82.11,5.102,6.097,8.889
2015-11-30,21:35:00,1029.95,24.02,-999,81.59,4.496,5.47,11.376
2015-11-30,22:05:00,1030.09,24.08,-999,81.87,4.183,5.06,23.24
2015-11-30,22:35:00,1029.95,23.77,-999,84.87,5.853,7.273,7.843
2015-11-30,23:05:00,1030.18,23.59,-999,85.06,6.38,7.823,5.266
2015-11-30,23:35:00,1030.33,23.51,-999,85.38,6.881,8.273,6.824
