date,time,air_pressure (mbar),air_temperature (Celsius),dew_point_temperature (Celsius),relative_humidity (%),wind_speed (m s-1),wind_speed_of_gust (m s-1),wind_to_direction (degrees_true) 
2015-06-11,04:30:00,1013.546527,23.34,-999.0,86.6,5.67,-999.0,186.4 
2015-06-11,05:30:00,1012.869249,23.48,-999.0,83.4,5.19,-999.0,184.4 
2015-06-11,07:00:00,1012.53061,23.48,-999.0,84.5,5.21,-999.0,196.8 
2015-06-11,08:30:00,1012.53061,23.68,-999.0,81.4,4.77,-999.0,194.2 
2015-06-11,09:30:00,1012.869249,23.24,-999.0,84.6,3.94,-999.0,189.0 
2015-06-11,10:30:00,1013.546527,23.71,-999.0,82.0,4.38,-999.0,210.2 
2015-06-11,11:30:00,1014.223805,23.74,-999.0,81.8,3.26,-999.0,207.8 
2015-06-11,12:30:00,1014.562444,23.7,-999.0,82.9,3.21,-999.0,219.7 
2015-06-11,13:30:00,1014.901083,22.82,-999.0,75.65,6.29,-999.0,201.8 
2015-06-11,14:30:00,1014.901083,23.13,-999.0,81.7,2.99,-999.0,133.4 
2015-06-11,15:30:00,1015.917,21.38,-999.0,87.0,3.99,-999.0,58.0 
2015-06-11,16:30:00,1015.578361,20.16,-999.0,100.0,0.42,-999.0,94.5 
2015-06-11,17:30:00,1015.239722,22.3,-999.0,82.2,2.9,-999.0,81.9 
2015-06-11,18:30:00,1014.223805,22.75,-999.0,74.57,3.1,-999.0,56.05 
2015-06-11,19:30:00,1014.223805,22.99,-999.0,75.55,4.11,-999.0,171.8 
2015-06-11,20:30:00,1014.223805,22.21,-999.0,79.72,6.62,-999.0,154.1 
2015-06-11,21:00:00,1014.223805,22.68,-999.0,74.74,5.3,-999.0,150.6 
2015-06-11,22:30:00,1013.546527,22.45,-999.0,83.7,6.09,-999.0,155.8 
2015-06-11,23:30:00,1014.223805,22.65,-999.0,84.4,6.09,-999.0,151.1 
2015-06-12,00:00:00,1014.901083,22.65,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-12,00:30:00,-999.0,-999.0,-999.0,87.5,5.84,-999.0,150.3 
2015-06-12,01:00:00,1014.223805,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-12,01:30:00,-999.0,22.36,-999.0,91.5,6.29,-999.0,186.8 
2015-06-12,02:30:00,1015.239722,22.73,-999.0,87.7,7.53,-999.0,183.3 
2015-06-12,03:30:00,1015.239722,23.01,-999.0,83.2,6.58,-999.0,185.9 
2015-06-12,04:30:00,1015.578361,23.11,-999.0,82.6,7.37,-999.0,191.9 
2015-06-12,05:00:00,1015.239722,23.11,-999.0,84.6,7.5,-999.0,194.1 
2015-06-12,07:00:00,1014.901083,23.14,-999.0,84.5,7.38,-999.0,191.2 
2015-06-12,08:30:00,1015.239722,23.0,-999.0,84.2,5.57,-999.0,193.0 
2015-06-12,09:30:00,1015.239722,22.97,-999.0,85.6,5.42,-999.0,186.8 
2015-06-12,10:00:00,1015.239722,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-12,10:30:00,-999.0,22.94,-999.0,83.1,4.49,-999.0,185.2 
2015-06-12,11:30:00,1016.594278,23.21,-999.0,80.9,5.01,-999.0,171.8 
2015-06-12,12:30:00,1017.271556,23.1,-999.0,83.1,6.74,-999.0,164.1 
2015-06-12,13:30:00,1017.610195,23.22,-999.0,79.34,6.93,-999.0,154.1 
2015-06-12,14:00:00,1017.948834,23.12,-999.0,83.5,6.92,-999.0,152.3 
2015-06-12,15:30:00,1017.948834,23.53,-999.0,82.0,5.68,-999.0,147.8 
2015-06-12,16:30:00,1017.610195,23.8,-999.0,78.46,6.09,-999.0,134.7 
2015-06-12,17:30:00,1017.610195,23.77,-999.0,84.6,6.4,-999.0,143.6 
2015-06-12,18:30:00,1017.610195,23.87,-999.0,81.2,6.82,-999.0,150.4 
2015-06-12,19:30:00,1017.610195,23.66,-999.0,77.79,6.7,-999.0,160.7 
2015-06-12,20:30:00,1017.271556,23.7,-999.0,82.8,6.15,-999.0,159.6 
2015-06-12,21:30:00,1017.271556,23.73,-999.0,82.7,6.58,-999.0,161.3 
2015-06-12,22:30:00,1017.610195,23.7,-999.0,81.0,5.21,-999.0,158.5 
2015-06-12,23:30:00,1017.610195,23.63,-999.0,82.9,4.85,-999.0,157.1 
2015-06-13,00:30:00,1017.610195,23.87,-999.0,84.2,5.47,-999.0,147.7 
2015-06-13,01:00:00,1018.287473,24.0,-999.0,81.3,5.58,-999.0,140.9 
2015-06-13,02:00:00,1018.626112,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-13,02:30:00,-999.0,23.33,-999.0,88.8,4.32,-999.0,116.3 
2015-06-13,03:30:00,1018.964751,23.51,-999.0,88.7,5.29,-999.0,119.7 
2015-06-13,04:00:00,1018.964751,23.64,-999.0,89.9,5.12,-999.0,122.0 
2015-06-13,05:00:00,1018.626112,23.37,-999.0,91.4,4.97,-999.0,116.1 
2015-06-13,06:30:00,1017.610195,23.74,-999.0,91.4,7.34,-999.0,135.0 
2015-06-13,07:30:00,1017.271556,23.73,-999.0,90.6,7.52,-999.0,141.3 
2015-06-13,08:30:00,1017.271556,23.67,-999.0,91.2,8.33,-999.0,148.0 
2015-06-13,09:30:00,1017.610195,23.53,-999.0,91.1,7.37,-999.0,153.3 
2015-06-13,10:30:00,1017.610195,23.63,-999.0,91.2,7.03,-999.0,146.6 
2015-06-13,11:30:00,1017.948834,23.6,-999.0,91.8,6.89,-999.0,160.1 
2015-06-13,12:30:00,1017.948834,23.63,-999.0,92.2,6.46,-999.0,147.7 
2015-06-13,13:30:00,1018.626112,23.73,-999.0,90.6,7.57,-999.0,150.1 
2015-06-13,14:30:00,1018.287473,23.8,-999.0,89.7,6.83,-999.0,131.3 
2015-06-13,15:30:00,1018.287473,23.9,-999.0,86.3,7.37,-999.0,132.2 
2015-06-13,16:30:00,1019.30339,23.8,-999.0,86.3,7.02,-999.0,145.9 
2015-06-13,17:30:00,1018.964751,23.97,-999.0,86.6,7.94,-999.0,142.6 
2015-06-13,18:30:00,1018.626112,24.0,-999.0,85.2,7.91,-999.0,140.9 
2015-06-13,19:30:00,1018.287473,24.04,-999.0,86.7,7.63,-999.0,144.7 
2015-06-13,20:30:00,1017.610195,24.04,-999.0,84.5,8.25,-999.0,142.2 
2015-06-13,21:30:00,1017.610195,23.97,-999.0,84.1,8.43,-999.0,150.1 
2015-06-13,22:30:00,1017.271556,23.87,-999.0,89.2,8.47,-999.0,154.7 
2015-06-13,23:30:00,1017.271556,22.51,-999.0,81.9,8.29,-999.0,149.7 
2015-06-14,00:00:00,1017.610195,23.49,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-14,00:30:00,-999.0,-999.0,-999.0,88.4,6.61,-999.0,141.1 
2015-06-14,01:30:00,1018.287473,23.13,-999.0,94.0,3.76,-999.0,106.2 
2015-06-14,02:00:00,1018.287473,23.77,-999.0,90.5,-999.0,-999.0,-999.0 
2015-06-14,02:30:00,-999.0,-999.0,-999.0,-999.0,7.71,-999.0,141.5 
2015-06-14,03:00:00,1018.964751,23.66,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-14,03:30:00,-999.0,-999.0,-999.0,85.9,6.65,-999.0,139.7 
2015-06-14,04:30:00,1018.626112,23.36,-999.0,90.7,7.4,-999.0,143.0 
2015-06-14,05:30:00,1017.948834,23.46,-999.0,91.8,8.11,-999.0,142.5 
2015-06-14,07:00:00,1017.271556,23.29,-999.0,90.8,7.03,-999.0,139.9 
2015-06-14,08:30:00,1016.932917,23.26,-999.0,89.4,6.65,-999.0,143.5 
2015-06-14,09:30:00,1017.271556,23.13,-999.0,89.3,4.9,-999.0,141.4 
2015-06-14,10:30:00,1017.610195,21.95,-999.0,97.4,2.7,-999.0,81.9 
2015-06-14,11:00:00,1017.610195,21.65,-999.0,100.0,2.46,-999.0,83.9 
2015-06-14,12:30:00,1018.287473,22.47,-999.0,98.3,3.49,-999.0,94.8 
2015-06-14,13:30:00,1018.626112,23.5,-999.0,88.9,5.38,-999.0,129.8 
2015-06-14,14:30:00,1018.964751,23.6,-999.0,84.0,6.5,-999.0,130.8 
2015-06-14,15:30:00,1018.964751,23.97,-999.0,81.6,7.33,-999.0,131.3 
2015-06-14,16:30:00,1018.964751,23.94,-999.0,81.6,8.47,-999.0,131.6 
2015-06-14,17:30:00,1018.964751,23.83,-999.0,84.5,8.25,-999.0,132.3 
2015-06-14,18:30:00,1018.626112,23.97,-999.0,81.8,7.29,-999.0,130.5 
2015-06-14,19:30:00,1018.287473,23.8,-999.0,83.8,7.8,-999.0,141.7 
2015-06-14,20:30:00,1017.948834,24.14,-999.0,83.3,7.08,-999.0,142.8 
2015-06-14,21:30:00,1017.610195,24.04,-999.0,80.7,7.2,-999.0,142.7 
2015-06-14,22:30:00,1016.932917,23.73,-999.0,84.3,7.5,-999.0,144.0 
2015-06-14,23:30:00,1016.932917,23.73,-999.0,85.3,6.69,-999.0,132.4 
2015-06-15,00:00:00,1016.932917,23.56,-999.0,86.1,-999.0,-999.0,-999.0 
2015-06-15,00:30:00,-999.0,-999.0,-999.0,-999.0,6.8,-999.0,128.4 
2015-06-15,01:30:00,1016.932917,23.46,-999.0,85.8,7.54,-999.0,136.0 
2015-06-15,02:00:00,1017.610195,23.49,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-15,02:30:00,-999.0,-999.0,-999.0,88.2,6.49,-999.0,142.3 
2015-06-15,03:00:00,1017.948834,23.5,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-15,03:30:00,-999.0,-999.0,-999.0,90.6,5.54,-999.0,132.1 
2015-06-15,04:30:00,1018.626112,23.16,-999.0,91.1,3.87,-999.0,107.8 
2015-06-15,05:30:00,1018.287473,22.62,-999.0,93.1,3.8,-999.0,99.9 
2015-06-15,06:30:00,1017.948834,22.09,-999.0,98.2,2.73,-999.0,98.0 
2015-06-15,07:30:00,1017.610195,21.72,-999.0,98.9,2.79,-999.0,77.12 
2015-06-15,08:00:00,1017.271556,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-15,08:30:00,-999.0,21.21,-999.0,100.0,3.61,-999.0,77.85 
2015-06-15,09:30:00,1016.594278,20.91,-999.0,100.0,3.81,-999.0,87.6 
2015-06-15,10:30:00,1017.271556,20.67,-999.0,100.0,2.84,-999.0,69.55 
2015-06-15,11:00:00,1017.271556,20.57,-999.0,100.0,4.1,-999.0,72.33 
2015-06-15,12:30:00,1018.287473,21.65,-999.0,100.0,4.27,-999.0,83.9 
2015-06-15,13:30:00,1018.964751,23.51,-999.0,89.6,5.07,-999.0,116.2 
2015-06-16,15:00:00,1020.319307,23.46,-999.0,87.1,4.0,-999.0,164.7 
2015-06-16,16:00:00,1020.319307,23.66,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-16,16:30:00,-999.0,-999.0,-999.0,85.7,5.76,-999.0,165.4 
2015-06-16,17:00:00,1020.657946,23.56,-999.0,85.5,-999.0,-999.0,-999.0 
2015-06-16,17:30:00,-999.0,-999.0,-999.0,-999.0,5.77,-999.0,165.5 
2015-06-16,18:00:00,1020.319307,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-16,18:30:00,-999.0,23.49,-999.0,87.7,6.64,-999.0,163.8 
2015-06-16,19:00:00,1019.980668,23.63,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-16,19:30:00,-999.0,-999.0,-999.0,87.3,7.01,-999.0,163.7 
2015-06-16,20:00:00,1019.30339,23.56,-999.0,86.7,-999.0,-999.0,-999.0 
2015-06-16,20:30:00,-999.0,-999.0,-999.0,-999.0,5.78,-999.0,165.4 
2015-06-16,21:00:00,1018.964751,23.6,-999.0,82.7,-999.0,-999.0,-999.0 
2015-06-16,21:30:00,-999.0,-999.0,-999.0,-999.0,4.5,-999.0,184.2 
2015-06-16,22:00:00,1018.626112,23.49,-999.0,87.2,-999.0,-999.0,-999.0 
2015-06-16,22:30:00,-999.0,-999.0,-999.0,-999.0,4.29,-999.0,165.3 
2015-06-16,23:00:00,1018.287473,23.12,-999.0,88.9,4.46,-999.0,165.1 
2015-06-17,00:00:00,1018.287473,22.75,-999.0,87.7,4.33,-999.0,169.0 
2015-06-17,01:00:00,1018.626112,22.85,-999.0,86.8,4.22,-999.0,180.4 
2015-06-17,02:00:00,1018.964751,23.09,-999.0,89.8,3.59,-999.0,187.2 
2015-06-17,03:00:00,1019.30339,23.26,-999.0,85.4,2.82,-999.0,197.1 
2015-06-17,04:00:00,1019.642029,23.12,-999.0,88.3,3.26,-999.0,181.2 
2015-06-17,05:00:00,1019.642029,23.19,-999.0,88.5,1.5,-999.0,170.1 
2015-06-17,07:00:00,1018.964751,22.39,-999.0,98.8,1.27,-999.0,95.8 
2015-06-17,08:00:00,1018.626112,21.55,-999.0,100.0,2.93,-999.0,80.1 
2015-06-17,09:00:00,1018.626112,21.52,-999.0,100.0,-999.0,-999.0,-999.0 
2015-06-17,09:30:00,-999.0,-999.0,-999.0,-999.0,2.67,-999.0,84.0 
2015-06-17,10:00:00,1018.626112,21.72,-999.0,100.0,2.6,-999.0,100.1 
2015-06-17,11:00:00,1019.30339,21.31,-999.0,100.0,2.19,-999.0,86.4 
2015-06-17,12:00:00,1019.642029,21.42,-999.0,100.0,-999.0,-999.0,-999.0 
2015-06-17,12:30:00,-999.0,-999.0,-999.0,-999.0,1.82,-999.0,80.1 
2015-06-17,13:00:00,1019.642029,22.59,-999.0,95.3,2.83,-999.0,103.6 
2015-06-17,14:00:00,1019.980668,23.09,-999.0,85.1,2.43,-999.0,140.5 
2015-06-17,17:30:00,-999.0,-999.0,-999.0,-999.0,4.54,-999.0,178.3 
2015-06-17,18:00:00,1019.980668,23.6,-999.0,84.9,-999.0,-999.0,-999.0 
2015-06-17,18:30:00,-999.0,-999.0,-999.0,-999.0,4.96,-999.0,182.1 
2015-06-17,19:00:00,1019.30339,23.43,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-17,19:30:00,-999.0,-999.0,-999.0,84.9,4.76,-999.0,168.6 
2015-06-17,20:00:00,1018.964751,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-17,20:30:00,-999.0,23.63,-999.0,83.0,4.96,-999.0,172.0 
2015-06-17,21:00:00,1018.287473,23.73,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-17,21:30:00,-999.0,-999.0,-999.0,81.6,4.69,-999.0,179.6 
2015-06-17,22:00:00,1017.948834,23.6,-999.0,78.94,-999.0,-999.0,-999.0 
2015-06-17,22:30:00,-999.0,-999.0,-999.0,-999.0,4.29,-999.0,180.9 
2015-06-17,23:00:00,1017.610195,23.53,-999.0,83.4,4.02,-999.0,182.2 
2015-06-18,00:00:00,1017.271556,23.39,-999.0,79.92,3.71,-999.0,192.1 
2015-06-18,01:00:00,1017.610195,23.29,-999.0,84.5,3.77,-999.0,186.3 
2015-06-18,02:00:00,1017.610195,23.7,-999.0,83.6,3.58,-999.0,191.9 
2015-06-18,03:00:00,1018.287473,23.8,-999.0,81.6,3.18,-999.0,184.4 
2015-06-18,04:00:00,1018.626112,23.87,-999.0,83.1,3.64,-999.0,188.8 
2015-06-18,05:00:00,1018.626112,23.77,-999.0,85.6,3.68,-999.0,191.5 
2015-06-18,07:00:00,1018.287473,23.9,-999.0,84.2,3.18,-999.0,186.7 
2015-06-18,08:00:00,1018.287473,23.9,-999.0,86.6,3.09,-999.0,203.0 
2015-06-18,09:00:00,1017.948834,23.73,-999.0,85.4,3.31,-999.0,207.8 
2015-06-18,10:00:00,1017.948834,23.94,-999.0,85.6,3.05,-999.0,192.2 
2015-06-18,11:00:00,1018.287473,24.0,-999.0,82.1,2.55,-999.0,196.3 
2015-06-18,12:00:00,1018.626112,24.0,-999.0,82.2,-999.0,-999.0,-999.0 
2015-06-18,12:30:00,-999.0,-999.0,-999.0,-999.0,2.52,-999.0,171.7 
2015-06-18,13:00:00,1018.964751,24.1,-999.0,83.6,-999.0,-999.0,-999.0 
2015-06-18,13:30:00,-999.0,-999.0,-999.0,-999.0,2.59,-999.0,178.0 
2015-06-18,14:00:00,1019.642029,24.27,-999.0,84.9,3.1,-999.0,168.7 
2015-06-18,15:00:00,1019.980668,24.17,-999.0,84.7,2.98,-999.0,161.7 
2015-06-18,16:00:00,1020.319307,24.38,-999.0,81.7,2.99,-999.0,182.4 
2015-06-18,17:00:00,1020.319307,24.44,-999.0,82.2,-999.0,-999.0,-999.0 
2015-06-18,17:30:00,-999.0,-999.0,-999.0,-999.0,4.91,-999.0,238.8 
2015-06-18,18:00:00,1020.319307,24.07,-999.0,81.6,-999.0,-999.0,-999.0 
2015-06-18,18:30:00,-999.0,-999.0,-999.0,-999.0,3.7,-999.0,224.7 
2015-06-18,19:00:00,1019.642029,24.38,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-18,19:30:00,-999.0,-999.0,-999.0,77.55,4.34,-999.0,215.6 
2015-06-18,20:00:00,1018.964751,24.41,-999.0,79.58,4.01,-999.0,211.4 
2015-06-18,21:00:00,1017.948834,24.61,-999.0,77.79,-999.0,-999.0,-999.0 
2015-06-18,21:30:00,-999.0,-999.0,-999.0,-999.0,5.03,-999.0,202.8 
2015-06-18,22:00:00,1017.610195,24.61,-999.0,78.23,5.19,-999.0,212.1 
2015-06-18,23:00:00,1016.932917,24.78,-999.0,78.46,-999.0,-999.0,-999.0 
2015-06-18,23:30:00,-999.0,-999.0,-999.0,-999.0,5.14,-999.0,203.8 
2015-06-19,00:00:00,1016.594278,24.78,-999.0,76.97,5.31,-999.0,209.8 
2015-06-19,01:00:00,1017.271556,24.88,-999.0,75.31,4.53,-999.0,201.4 
2015-06-19,02:00:00,1017.610195,25.02,-999.0,81.9,4.64,-999.0,194.9 
2015-06-19,03:00:00,1017.948834,25.09,-999.0,79.55,4.49,-999.0,195.2 
2015-06-19,04:00:00,1018.626112,25.05,-999.0,77.35,-999.0,-999.0,-999.0 
2015-06-19,04:30:00,-999.0,-999.0,-999.0,-999.0,4.21,-999.0,212.8 
2015-06-19,05:00:00,1018.626112,25.46,-999.0,80.2,4.61,-999.0,204.8 
2015-06-19,07:00:00,1017.948834,25.29,-999.0,81.3,4.93,-999.0,201.1 
2015-06-19,08:00:00,1017.610195,25.29,-999.0,84.6,-999.0,-999.0,-999.0 
2015-06-19,08:30:00,-999.0,-999.0,-999.0,-999.0,6.12,-999.0,214.0 
2015-06-19,09:00:00,1017.610195,25.09,-999.0,80.9,6.43,-999.0,218.4 
2015-06-19,10:00:00,1017.610195,25.19,-999.0,84.2,6.03,-999.0,214.1 
2015-06-19,11:00:00,1017.948834,25.22,-999.0,80.1,-999.0,-999.0,-999.0 
2015-06-19,11:30:00,-999.0,-999.0,-999.0,-999.0,5.3,-999.0,227.5 
2015-06-19,12:00:00,1018.626112,24.82,-999.0,80.5,-999.0,-999.0,-999.0 
2015-06-19,12:30:00,-999.0,-999.0,-999.0,-999.0,5.98,-999.0,228.0 
2015-06-19,13:00:00,1019.30339,25.32,-999.0,75.79,5.8,-999.0,239.1 
2015-06-19,14:00:00,1019.642029,25.43,-999.0,76.67,-999.0,-999.0,-999.0 
2015-06-19,14:30:00,-999.0,-999.0,-999.0,-999.0,5.42,-999.0,220.4 
2015-06-19,15:00:00,1019.642029,25.19,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-19,15:30:00,-999.0,-999.0,-999.0,77.55,4.41,-999.0,251.1 
2015-06-19,16:30:00,1019.30339,25.36,-999.0,76.67,4.13,-999.0,242.0 
2015-06-19,17:00:00,1019.30339,25.43,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-19,17:30:00,-999.0,-999.0,-999.0,80.8,4.64,-999.0,232.5 
2015-06-19,18:00:00,1018.964751,25.66,-999.0,74.94,-999.0,-999.0,-999.0 
2015-06-19,18:30:00,-999.0,-999.0,-999.0,-999.0,5.28,-999.0,229.0 
2015-06-19,19:00:00,1018.626112,25.63,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-19,19:30:00,-999.0,-999.0,-999.0,81.1,5.44,-999.0,226.2 
2015-06-19,20:30:00,1017.948834,25.83,-999.0,79.21,6.17,-999.0,227.9 
2015-06-19,21:30:00,1017.610195,25.8,-999.0,71.86,6.57,-999.0,227.5 
2015-06-19,22:00:00,1017.610195,25.76,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-19,22:30:00,-999.0,-999.0,-999.0,75.28,6.63,-999.0,222.7 
2015-06-19,23:00:00,1016.932917,26.03,-999.0,74.4,-999.0,-999.0,-999.0 
2015-06-19,23:30:00,-999.0,-999.0,-999.0,-999.0,6.17,-999.0,226.6 
2015-06-20,00:30:00,1016.932917,25.87,-999.0,77.45,7.06,-999.0,226.6 
2015-06-20,01:00:00,1016.932917,26.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-20,01:30:00,-999.0,-999.0,-999.0,80.1,7.01,-999.0,235.3 
2015-06-20,02:00:00,1017.610195,25.93,-999.0,79.34,-999.0,-999.0,-999.0 
2015-06-20,02:30:00,-999.0,-999.0,-999.0,-999.0,6.26,-999.0,235.3 
2015-06-20,03:00:00,1017.948834,26.03,-999.0,80.7,-999.0,-999.0,-999.0 
2015-06-20,03:30:00,-999.0,-999.0,-999.0,-999.0,6.61,-999.0,229.3 
2015-06-20,04:30:00,1018.626112,25.43,-999.0,81.1,7.18,-999.0,233.4 
2015-06-20,05:00:00,1018.287473,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-20,05:30:00,-999.0,25.49,-999.0,80.3,7.18,-999.0,224.0 
2015-06-20,06:30:00,1017.948834,25.76,-999.0,80.6,7.43,-999.0,229.5 
2015-06-20,07:00:00,1017.948834,25.83,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-20,07:30:00,-999.0,-999.0,-999.0,80.0,7.33,-999.0,242.1 
2015-06-20,08:30:00,1017.271556,25.66,-999.0,81.9,7.46,-999.0,246.0 
2015-06-20,09:30:00,1017.610195,25.59,-999.0,79.48,7.69,-999.0,251.7 
2015-06-20,10:30:00,1017.948834,25.43,-999.0,80.8,7.4,-999.0,266.8 
2015-06-20,11:30:00,1018.287473,25.43,-999.0,80.4,6.63,-999.0,266.6 
2015-06-20,12:30:00,1018.964751,25.56,-999.0,78.36,5.43,-999.0,262.9 
2015-06-20,13:30:00,1018.964751,24.78,-999.0,84.5,4.7,-999.0,317.1 
2015-06-20,14:30:00,1019.30339,24.71,-999.0,85.0,4.07,-999.0,313.3 
2015-06-20,15:30:00,1019.980668,25.19,-999.0,79.82,5.39,-999.0,279.4 
2015-06-20,16:30:00,1019.980668,25.56,-999.0,75.14,5.02,-999.0,270.6 
2015-06-20,17:30:00,1019.980668,25.66,-999.0,70.98,6.24,-999.0,264.6 
2015-06-20,18:30:00,1019.642029,25.53,-999.0,78.67,5.92,-999.0,256.7 
2015-06-20,19:30:00,1019.30339,25.83,-999.0,71.79,7.4,-999.0,248.8 
2015-06-20,20:30:00,1018.964751,26.07,-999.0,72.27,7.37,-999.0,254.4 
2015-06-20,21:30:00,1018.626112,26.14,-999.0,76.16,7.35,-999.0,253.1 
2015-06-20,22:30:00,1017.610195,26.0,-999.0,75.82,6.84,-999.0,249.8 
2015-06-20,23:30:00,1017.610195,26.1,-999.0,74.84,7.23,-999.0,251.2 
2015-06-21,00:00:00,1017.948834,26.1,-999.0,77.11,7.13,-999.0,256.2 
2015-06-21,01:00:00,1017.610195,26.24,-999.0,82.5,-999.0,-999.0,-999.0 
2015-06-21,01:30:00,-999.0,-999.0,-999.0,-999.0,5.54,-999.0,244.9 
2015-06-21,02:00:00,1018.287473,26.44,-999.0,79.0,-999.0,-999.0,-999.0 
2015-06-21,02:30:00,-999.0,-999.0,-999.0,-999.0,5.89,-999.0,254.8 
2015-06-21,03:00:00,1018.626112,26.51,-999.0,78.39,-999.0,-999.0,-999.0 
2015-06-21,03:30:00,-999.0,-999.0,-999.0,-999.0,6.33,-999.0,248.6 
2015-06-21,04:00:00,1018.964751,26.44,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-21,04:30:00,-999.0,-999.0,-999.0,79.68,6.5,-999.0,246.6 
2015-06-21,05:00:00,1018.626112,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-21,05:30:00,-999.0,26.31,-999.0,80.8,6.16,-999.0,256.5 
2015-06-21,07:30:00,1017.948834,25.76,-999.0,85.7,6.71,-999.0,255.6 
2015-06-21,08:30:00,1017.948834,25.66,-999.0,88.8,7.04,-999.0,257.8 
2015-06-21,09:30:00,1018.626112,25.73,-999.0,89.2,6.48,-999.0,262.1 
2015-06-21,10:30:00,1018.964751,25.46,-999.0,90.3,6.12,-999.0,263.0 
2015-06-21,11:30:00,1019.30339,25.43,-999.0,91.0,5.67,-999.0,307.7 
2015-06-21,12:30:00,1019.980668,25.22,-999.0,91.1,6.06,-999.0,311.6 
2015-06-21,13:30:00,1020.996585,25.09,-999.0,90.6,4.76,-999.0,325.7 
2015-06-21,14:30:00,1020.657946,25.15,-999.0,87.7,5.84,-999.0,324.1 
2015-06-21,15:30:00,1020.996585,24.95,-999.0,87.8,4.6,-999.0,307.1 
2015-06-21,16:00:00,1020.996585,25.09,-999.0,86.0,4.29,-999.0,288.4 
2015-06-21,17:30:00,1020.319307,25.53,-999.0,82.8,4.01,-999.0,291.7 
2015-06-21,18:00:00,1020.319307,25.7,-999.0,81.4,3.69,-999.0,271.2 
2015-06-21,19:30:00,1019.30339,25.43,-999.0,86.1,5.06,-999.0,250.6 
2015-06-21,20:30:00,1018.626112,25.36,-999.0,85.8,6.38,-999.0,250.3 
2015-06-21,21:30:00,1017.948834,25.39,-999.0,85.9,6.78,-999.0,252.2 
2015-06-21,22:30:00,1018.287473,25.46,-999.0,84.0,7.17,-999.0,251.0 
2015-06-21,23:30:00,1018.287473,25.43,-999.0,86.5,6.76,-999.0,266.7 
2015-06-22,00:00:00,1018.626112,25.63,-999.0,84.9,7.01,-999.0,278.8 
2015-06-22,01:00:00,1018.626112,25.83,-999.0,83.2,6.51,-999.0,285.0 
2015-06-22,02:00:00,1018.964751,25.49,-999.0,76.87,-999.0,-999.0,-999.0 
2015-06-22,02:30:00,-999.0,-999.0,-999.0,-999.0,6.61,-999.0,301.6 
2015-06-22,03:00:00,1018.626112,24.75,-999.0,69.39,-999.0,-999.0,-999.0 
2015-06-22,03:30:00,-999.0,-999.0,-999.0,-999.0,5.74,-999.0,321.9 
2015-06-22,04:30:00,1019.30339,24.85,-999.0,78.56,3.48,-999.0,339.9 
2015-06-22,05:00:00,1019.642029,25.22,-999.0,74.33,-999.0,-999.0,-999.0 
2015-06-22,05:30:00,-999.0,-999.0,-999.0,-999.0,1.57,-999.0,79.11 
2015-06-22,06:30:00,1019.642029,24.62,-999.0,82.5,0.53,-999.0,40.41 
2015-06-22,07:00:00,1019.30339,24.73,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-22,07:30:00,-999.0,-999.0,-999.0,82.1,2.81,-999.0,338.9 
2015-06-22,08:30:00,1019.30339,24.42,-999.0,83.3,3.22,-999.0,352.4 
2015-06-22,09:00:00,1018.964751,23.2,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-22,09:30:00,-999.0,-999.0,-999.0,87.6,2.1,-999.0,24.6 
2015-06-22,10:00:00,1019.30339,22.6,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-22,10:30:00,-999.0,-999.0,-999.0,87.6,1.97,-999.0,40.74 
2015-06-22,11:30:00,1019.980668,22.97,-999.0,88.7,1.82,-999.0,29.51 
2015-06-22,12:30:00,1020.319307,23.96,-999.0,79.23,3.15,-999.0,355.4 
